DateTime,Humidity,Pressure,Temperature,Perm_0,Perm_1,Perm_2,Perm_3,Perm_4,Perm_5,SoilMoistMin_0,SoilMoistMin_1,SoilMoistMin_2,SoilMoistMin_3,SoilMoistMin_4,SoilMoistMin_5,rawADC_0,rawADC_1,rawADC_2,rawADC_3,rawADC_4,rawADC_5,Voltage_0,Voltage_1,Voltage_2,Voltage_3,Voltage_4,Voltage_5,Temperature_A,Pressure_A,Temperature_B,Pressure_B,Temperature_C,Pressure_C,odyssey_1,odyssey_2,ttlDate,ambient_temp,odyssey_3,odyssey_4,loggerUid,temp_3,temp_2,temp_4,temp_1,temp_0,logDateTime,odyssey_0,Pressure_AA,Pressure_BB,Pressure_CC,Inflow,Height_Cumulative,Height_Spline,Flux_Spline
2025-05-22 06:58:58,42.41,96247.44,22.56,9.6379,8.6379,9.9678,9.8966,12.685,15.145,0.179,0.1593,0.1853,0.1839,0.2334,0.2726,2646,2389,2561,2472,2774,2909,,,,,,,22.46,96.313,,,21.9,94.615,0.7154,0.7495,1905661468,22.24,0.7363,0.833,FF9C4BF6C4C9,20.93,20.93,20.59,20.81,20.67,1747890000,0.6913,0.065560000000005,,-1.63244,,65.1162051235513,64.2375528279163,1.79846891264127E-05
2025-05-22 07:03:58,42.38,96242.75,22.59,9.631,8.6342,9.9658,9.8919,12.678,15.137,0.1789,0.1593,0.1853,0.1838,0.2333,0.2727,2646,2388,2560,2472,2773,2909,,,,,,,22.5,96.303,,,21.95,94.603,0.7154,0.7494,1905661468,22.3,0.7361,0.833,FF9C4BF6C4C9,20.93,20.94,20.59,20.81,20.67,1747890300,0.6912,0.0602499999999964,,-1.63975000000001,,65.1732970169124,64.2321576390454,1.79832365635104E-05
2025-05-22 07:08:58,42.47,96244.55,22.59,9.629,8.634,9.9664,9.8855,12.681,15.134,0.1789,0.1592,0.1851,0.1837,0.2333,0.2725,2646,2388,2560,2471,2773,2910,,,,,,,22.51,96.312,,,21.98,94.603,0.7153,0.7494,1905661468,22.34,0.7361,0.8331,FF9C4BF6C4C9,20.94,20.94,20.59,20.82,20.68,1747890600,0.6912,0.0674499999999938,,-1.64155000000001,,65.1243355455314,64.2267628860482,1.79817833013017E-05
2025-05-22 07:13:58,42.47,96258.47,22.59,9.6263,8.6298,9.9609,9.8858,12.679,15.139,0.1788,0.159,0.185,0.1836,0.2332,0.2724,2645,2387,2560,2471,2773,2910,,,,,,,22.55,96.325,,,22,94.604,0.7153,0.7494,1905661468,22.39,0.736,0.8331,FF9C4BF6C4C9,20.94,20.95,20.6,20.83,20.69,1747890900,0.6911,0.0665300000000002,,-1.65447,,65.1347600172069,64.2213685691345,1.79803293397865E-05
2025-05-22 07:18:58,42.48,96259.31,22.6,9.6219,8.6291,9.9613,9.8814,12.677,15.138,0.1787,0.1591,0.1851,0.1836,0.2333,0.2725,2645,2387,2560,2471,2773,2909,,,,,,,22.56,96.321,,,22.02,94.61,0.7152,0.7494,1905661468,22.43,0.7359,0.8331,FF9C4BF6C4C9,20.95,20.95,20.6,20.84,20.7,1747891200,0.6911,0.0616899999999987,,-1.64931,,64.9036816235853,64.2159746885142,1.79788746789648E-05
2025-05-22 07:23:58,42.43,96267.86,22.62,9.6201,8.6258,9.9548,9.8776,12.674,15.138,0.1785,0.159,0.1849,0.1835,0.2332,0.2724,2644,2387,2559,2470,2773,2909,,,,,,,22.57,96.324,,,22.05,94.605,0.7152,0.7493,1905661468,22.46,0.7358,0.8331,FF9C4BF6C4C9,20.96,20.96,20.61,20.85,20.71,1747891500,0.691,0.0561399999999992,,-1.66286,,65.1238118643608,64.2105812443971,1.79774193188367E-05
2025-05-22 07:28:58,42.31,96264.7,22.68,9.617,8.621,9.9434,9.8818,12.67,15.134,0.1785,0.159,0.1849,0.1835,0.2332,0.2724,2644,2387,2559,2470,2773,2910,,,,,,,22.59,96.336,,,22.06,94.607,0.7152,0.7493,1905661468,22.5,0.7354,0.833,FF9C4BF6C4C9,20.96,20.97,20.62,20.85,20.73,1747891800,0.691,0.0713000000000079,,-1.65769999999999,,65.2024211193836,64.2051882369928,1.79759632594021E-05
2025-05-22 07:33:58,42.23,96278.34,22.72,9.6053,8.6216,9.9446,9.8777,12.676,15.134,0.1785,0.1589,0.1848,0.1835,0.2332,0.2724,2644,2386,2558,2470,2773,2909,,,,,,,22.63,96.342,,,22.09,94.619,0.7151,0.7492,1905661468,22.53,0.7353,0.8331,FF9C4BF6C4C9,20.97,20.98,20.62,20.86,20.74,1747892100,0.691,0.0636599999999987,,-1.65934,,64.9371840811721,64.1997956665114,1.7974506500661E-05
2025-05-22 07:38:58,42.11,96268.97,22.79,9.611,8.6171,9.9445,9.8709,12.672,15.127,0.1785,0.1588,0.1848,0.1834,0.2331,0.2723,2643,2386,2558,2470,2773,2908,,,,,,,22.66,96.34,,,22.13,94.616,0.7151,0.7491,1905661468,22.56,0.7352,0.8331,FF9C4BF6C4C9,20.98,20.98,20.62,20.87,20.75,1747892400,0.691,0.0710300000000075,,-1.65297,,64.8933491132227,64.1944035331624,1.79730490426135E-05
2025-05-22 07:43:58,42.11,96266.92,22.82,9.6062,8.6155,9.9405,9.8701,12.672,15.132,0.1783,0.1588,0.1847,0.1834,0.2331,0.2724,2643,2386,2558,2470,2773,2909,,,,,,,22.71,96.339,,,22.15,94.611,0.7151,0.7491,1905661468,22.59,0.7351,0.8331,FF9C4BF6C4C9,20.98,20.99,20.63,20.88,20.76,1747892700,0.6909,0.0720799999999997,,-1.65591999999999,,65.2229579378846,64.1890118371557,1.79715908852596E-05
2025-05-22 07:48:58,42.08,96279.75,22.85,9.6056,8.6142,9.9378,9.8706,12.672,15.128,0.1783,0.1588,0.1847,0.1834,0.2331,0.2724,2643,2386,2558,2470,2772,2909,,,,,,,22.73,96.345,,,22.17,94.612,0.715,0.749,1905661468,22.62,0.7349,0.8331,FF9C4BF6C4C9,20.99,21,20.64,20.89,20.77,1747893000,0.6909,0.0652499999999918,,-1.66775000000001,,64.8857394278391,64.1836205787011,1.79701320285992E-05
2025-05-22 07:53:58,42.13,96281.39,22.86,9.6001,8.6108,9.9334,9.8679,12.67,15.129,0.1782,0.1587,0.1846,0.1833,0.2331,0.2722,2642,2385,2557,2470,2772,2908,,,,,,,22.73,96.352,,,22.19,94.619,0.715,0.749,1905661468,22.65,0.7349,0.8331,FF9C4BF6C4C9,21,21.01,20.64,20.9,20.78,1747893300,0.6909,0.0706100000000021,,-1.66239,,64.9690910326319,64.1782297580085,1.79686724726323E-05
2025-05-22 07:58:58,42.17,96291.88,22.86,9.5976,8.6079,9.9342,9.8633,12.665,15.123,0.1782,0.1587,0.1845,0.1833,0.233,0.2721,2642,2385,2557,2469,2772,2908,,,,,,,22.75,96.355,,,22.2,94.619,0.7149,0.7489,1905661468,22.68,0.7347,0.8331,FF9C4BF6C4C9,21.01,21.02,20.65,20.91,20.8,1747893600,0.6909,0.0631199999999978,,-1.67288000000001,,64.618715486187,64.1728393752875,1.7967212217359E-05
2025-05-22 08:03:58,42.3,96294.9,22.82,9.5921,8.6045,9.9275,9.8611,12.662,15.126,0.1781,0.1586,0.1845,0.1832,0.2331,0.2723,2642,2385,2557,2469,2772,2909,,,,,,,22.75,96.362,,,22.18,94.624,0.7149,0.7489,1905661468,22.7,0.7347,0.8332,FF9C4BF6C4C9,21.01,21.03,20.65,20.93,20.81,1747893900,0.6908,0.0670999999999964,,-1.6709,,65.1593087046063,64.167449430748,1.79657512627792E-05
2025-05-22 08:08:58,42.29,96299.73,22.86,9.5881,8.602,9.9255,9.8562,12.663,15.125,0.178,0.1585,0.1844,0.1831,0.2329,0.2723,2641,2384,2557,2469,2772,2909,,,,,,,22.76,96.368,,,22.2,94.622,0.7149,0.7488,1905661468,22.71,0.7346,0.8332,FF9C4BF6C4C9,21.02,21.03,20.66,20.93,20.82,1747894200,0.6908,0.0682699999999983,,-1.67773,,65.0575437722183,64.1620599245998,1.79642896088929E-05
2025-05-22 08:13:58,42.25,96303.07,22.88,9.5863,8.5995,9.9196,9.8534,12.661,15.128,0.178,0.1585,0.1844,0.1831,0.2329,0.2722,2641,2384,2556,2468,2772,2909,,,,,,,22.77,96.371,,,22.21,94.628,0.7148,0.7488,1905661468,22.73,0.7346,0.8332,FF9C4BF6C4C9,21.03,21.04,20.67,20.95,20.84,1747894500,0.6907,0.0679299999999898,,-1.67507000000001,,64.9665027520367,64.1566708570526,1.79628272557002E-05
2025-05-22 08:18:58,42.26,96297.53,22.92,9.5808,8.5961,9.9192,9.853,12.656,15.119,0.1779,0.1584,0.1843,0.183,0.233,0.2722,2641,2384,2556,2468,2772,2908,,,,,,,22.79,96.362,,,22.24,94.622,0.7148,0.7487,1905661468,22.74,0.7343,0.8332,FF9C4BF6C4C9,21.04,21.05,20.67,20.96,20.85,1747894800,0.6906,0.06447,,-1.67552999999999,,65.2186201272886,64.1512822283163,1.79613642032011E-05
2025-05-22 08:19:06,42.29,96295.75,22.92,9.5808,8.5961,9.9192,9.853,12.656,15.119,0.1779,0.1584,0.1843,0.183,0.233,0.2722,2641,2384,2556,2468,2772,2908,,,,,,,22.79,96.362,,,22.24,94.622,0.7148,0.7487,1905661468,22.74,0.7343,0.8332,FF9C4BF6C4C9,21.04,21.05,20.67,20.96,20.85,1747894800,0.6906,0.0662499999999966,,-1.67375,,,,
2025-05-22 08:24:05,42.84,96306.65,22.87,9.5881,8.6071,9.9164,9.8435,12.658,15.088,0.178,0.1586,0.1843,0.1829,0.2329,0.2717,2641,2385,2556,2468,2772,2906,,,,,,,22.82,96.37,,,22.27,94.663,0.7118,0.7464,1905661541,22.67,0.7347,0.8327,FF9C4BF6C4C9,21.05,21.06,20.68,20.97,20.86,1747895100,0.6894,0.063350000000014,,-1.64364999999999,1,64.9697646605737,64.145768319417,1.79598662888377E-05
2025-05-22 08:27:12,45.19,96294.48,22.77,9.5733,8.5971,9.918,9.8431,12.664,15.115,0.1777,0.1585,0.1843,0.183,0.233,0.2722,2639,2384,2556,2468,2772,2908,,,,,,,22.84,96.364,,,22.31,94.871,0.7118,0.7464,1905661541,22.67,0.7347,0.8327,FF9C4BF6C4C9,21.05,21.06,20.68,20.97,20.86,1747895100,0.6894,0.0695200000000114,,-1.42348,,,,
2025-05-22 08:32:11,43.81,96286.08,22.73,9.578,8.5924,9.9094,9.8349,12.662,15.098,0.1778,0.1584,0.1842,0.1827,0.2331,0.272,2640,2384,2555,2467,2772,2907,,,,,,,22.83,96.356,,,22.34,95.089,0.7121,0.7462,1906005009,22.38,0.7346,0.8324,FF9C4BF6C4C9,21.05,21.07,20.69,20.98,20.87,1747895400,0.6901,0.0699199999999962,,-1.19708,,64.8653774717359,64.1370404009139,1.79574935004107E-05
2025-05-22 08:37:11,43.23,96295.03,22.8,9.6656,8.593,9.9098,9.8376,12.67,15.101,0.1795,0.1583,0.1841,0.1827,0.2331,0.2719,2649,2383,2555,2467,2772,2908,,,,,,,22.84,96.363,,,22.36,95.313,0.7122,0.7466,1906005009,22.43,0.7347,0.8324,FF9C4BF6C4C9,21.06,21.08,20.69,20.99,20.89,1747895700,0.6923,0.0679700000000025,,-0.982029999999995,,65.266084396015,64.1316533726863,1.7956027900105E-05
2025-05-22 08:42:11,42.9,96304.3,22.84,9.8267,8.5957,9.9051,9.8296,12.673,15.117,0.1826,0.1584,0.184,0.1826,0.2331,0.2721,2665,2383,2555,2466,2773,2908,,,,,,,22.84,96.378,,,22.37,95.471,0.7124,0.7451,1906005009,22.5,0.7333,0.8323,FF9C4BF6C4C9,21.07,21.09,20.7,21,20.9,1747896000,0.6954,0.0737000000000023,,-0.833299999999994,,64.9130469546234,64.1262667842438,1.79545616004929E-05
2025-05-22 08:47:11,42.69,96305.69,22.88,10.004,8.6048,9.8996,9.8294,12.672,15.124,0.186,0.1586,0.184,0.1826,0.2331,0.2721,2683,2385,2554,2466,2773,2908,,,,,,,22.87,96.375,,,22.37,95.447,0.713,0.7449,1906005009,22.56,0.7331,0.8322,FF9C4BF6C4C9,21.08,21.1,20.71,21.01,20.91,1747896300,0.6983,0.0693100000000015,,-0.858689999999996,,64.8691635144548,64.120880635796,1.79530946015743E-05
2025-05-22 08:52:11,42.55,96306.38,22.91,10.158,8.6287,9.8961,9.8224,12.666,15.104,0.189,0.1591,0.1839,0.1826,0.2332,0.2721,2697,2387,2554,2467,2772,2908,,,,,,,22.87,96.374,,,22.37,95.512,0.7141,0.7446,1906005009,22.61,0.733,0.832,FF9C4BF6C4C9,21.09,21.11,20.71,21.02,20.92,1747896600,0.7005,0.0676199999999909,,-0.794380000000004,,65.1253976307428,64.1154949275528,1.79516269033493E-05
2025-05-22 08:57:11,42.43,96304.7,22.89,10.295,8.6699,9.9,9.8234,12.667,15.11,0.1914,0.1599,0.184,0.1825,0.2331,0.2721,2710,2392,2554,2466,2772,2908,,,,,,,22.86,96.372,,,22.37,95.489,0.7158,0.7445,1906005009,22.66,0.7329,0.832,FF9C4BF6C4C9,21.1,21.12,20.72,21.04,20.93,1747896900,0.7023,0.067300000000003,,-0.815699999999993,,64.9960085166066,64.1101096597239,1.79501585058178E-05
2025-05-22 09:02:11,42.4,96307.73,22.85,10.41,8.7211,9.9065,9.8247,12.666,15.112,0.1935,0.161,0.1841,0.1825,0.2331,0.272,2720,2398,2555,2466,2772,2908,,,,,,,22.86,96.374,,,22.35,95.445,0.7182,0.7446,1906005009,22.69,0.7328,0.8318,FF9C4BF6C4C9,21.11,21.13,20.73,21.05,20.94,1747897200,0.7033,0.0662700000000029,,-0.862729999999999,,65.0222716256238,64.1047248325192,1.79486894089798E-05
2025-05-22 09:07:11,42.35,96303.48,22.84,10.484,8.7833,9.9164,9.8184,12.661,15.11,0.1948,0.1623,0.1843,0.1825,0.233,0.272,2727,2405,2556,2465,2772,2908,,,,,,,22.85,96.374,,,22.35,95.444,0.7208,0.7443,1906005009,22.72,0.7327,0.8317,FF9C4BF6C4C9,21.11,21.14,20.73,21.06,20.95,1747897500,0.7039,0.0705200000000019,,-0.859479999999991,,64.7704478017547,64.0993404461484,1.79472196128354E-05
2025-05-22 09:12:11,42.2,96297.39,22.83,10.522,8.8664,9.9356,9.8199,12.667,15.113,0.1955,0.1638,0.1846,0.1824,0.233,0.272,2730,2413,2558,2466,2772,2908,,,,,,,22.86,96.373,,,22.37,95.513,0.7235,0.7444,1906005009,22.74,0.7326,0.8316,FF9C4BF6C4C9,21.12,21.14,20.74,21.07,20.95,1747897800,0.7043,0.0756100000000117,,-0.784389999999988,,64.9864764773759,64.0939565008214,1.79457491173846E-05
2025-05-22 09:17:11,41.93,96304.57,22.91,10.579,8.9474,9.9638,9.8285,12.662,15.118,0.1966,0.1656,0.1852,0.1826,0.233,0.2722,2736,2422,2560,2466,2772,2908,,,,,,,22.86,96.371,,,22.37,95.377,0.7262,0.7447,1906005009,22.76,0.7324,0.8315,FF9C4BF6C4C9,21.13,21.15,20.75,21.08,20.96,1747898100,0.7047,0.0664299999999827,,-0.927570000000017,,64.7049231013085,64.0885729967479,1.79442779226272E-05
2025-05-22 09:22:11,41.74,96305.7,22.98,10.615,9.0376,9.9983,9.8332,12.663,15.12,0.1972,0.1673,0.1858,0.1827,0.2329,0.2722,2739,2432,2563,2466,2772,2908,,,,,,,22.89,96.367,,,22.39,95.334,0.7286,0.7446,1906005009,22.79,0.7323,0.8314,FF9C4BF6C4C9,21.14,21.16,20.76,21.09,20.97,1747898400,0.7048,0.0613000000000028,,-0.971699999999999,,64.9465872386615,64.0831899341378,1.79428060285635E-05
2025-05-22 09:27:11,41.73,96302.09,22.99,10.624,9.1279,10.037,9.8314,12.658,15.11,0.1974,0.1691,0.1866,0.1827,0.2329,0.272,2740,2441,2567,2467,2772,2908,,,,,,,22.91,96.373,,,22.39,95.377,0.7309,0.7448,1906005009,22.81,0.7324,0.8314,FF9C4BF6C4C9,21.15,21.17,20.76,21.1,20.98,1747898700,0.7049,0.070910000000012,,-0.925089999999997,,64.9203225441044,64.0778073132007,1.79413334351932E-05
2025-05-22 09:32:11,41.74,96302.94,23,10.616,9.2159,10.084,9.8388,12.658,15.104,0.1973,0.1709,0.1876,0.1829,0.233,0.2722,2739,2450,2571,2467,2772,2908,,,,,,,22.92,96.375,,,22.4,95.501,0.733,0.7452,1906005009,22.83,0.732,0.8313,FF9C4BF6C4C9,21.16,21.18,20.77,21.11,20.99,1747899000,0.705,0.0720599999999934,,-0.801940000000002,,64.8708210831427,64.0724251341466,1.79398601425165E-05
2025-05-22 09:37:11,41.72,96305.12,22.95,10.611,9.2993,10.147,9.8532,12.658,15.105,0.1972,0.1725,0.1887,0.1831,0.233,0.272,2738,2459,2577,2468,2772,2908,,,,,,,22.93,96.378,,,22.41,95.588,0.7347,0.7459,1906005009,22.85,0.7319,0.8312,FF9C4BF6C4C9,21.16,21.19,20.78,21.12,21,1747899300,0.7051,0.0728799999999978,,-0.717120000000008,,64.7977301864067,64.0670433971852,1.79383861505334E-05
2025-05-22 09:42:11,41.59,96312.98,22.95,10.65,9.3704,10.231,9.8855,12.66,15.117,0.1979,0.1738,0.1902,0.1837,0.2329,0.2722,2742,2466,2584,2471,2772,2908,,,,,,,22.92,96.382,,,22.41,95.349,0.7359,0.7469,1906005009,22.87,0.7315,0.8312,FF9C4BF6C4C9,21.17,21.2,20.78,21.13,21.01,1747899600,0.7049,0.069020000000009,,-0.963979999999992,,64.7846617137346,64.0616621025262,1.79369114592438E-05
2025-05-22 09:47:11,41.55,96313.97,22.94,10.658,9.4295,10.311,9.9017,12.658,15.115,0.198,0.1749,0.1917,0.1839,0.2329,0.272,2742,2471,2591,2472,2772,2908,,,,,,,22.93,96.384,,,22.43,95.296,0.7367,0.7475,1906005009,22.89,1.0237,0.8312,FF9C4BF6C4C9,-30.9,21.21,20.79,21.14,21.02,1747899900,0.7049,0.0700300000000027,,-1.01796999999999,,64.7566941493503,64.0562812503795,1.79354360686477E-05
2025-05-22 09:52:11,41.36,96321.29,23,10.645,9.4727,10.396,9.9214,12.655,15.105,0.1978,0.1758,0.1933,0.1844,0.2329,0.2721,2742,2476,2599,2475,2772,2908,,,,,,,22.94,96.398,,,22.45,95.418,0.7377,0.7484,1906005009,22.91,0.7316,0.8311,FF9C4BF6C4C9,21.19,21.22,20.8,21.15,21.03,1747900200,0.705,0.0767100000000056,,-0.903289999999984,,64.9519382092384,64.0509008409549,1.79339599787452E-05
2025-05-22 09:57:11,41.21,96331.38,23.04,10.659,9.5142,10.485,9.9698,12.657,15.113,0.1981,0.1766,0.195,0.1853,0.233,0.2721,2743,2480,2606,2479,2772,2908,,,,,,,22.96,96.398,,,22.46,95.359,0.7385,0.7496,1906005009,22.92,0.7317,0.8311,FF9C4BF6C4C9,21.2,21.23,20.8,21.16,21.04,1747900500,0.7051,0.0666199999999861,,-0.972380000000015,,64.952983759534,64.0455208744622,1.79324831895362E-05
2025-05-22 10:02:11,41.02,96320.34,23.11,10.663,9.5485,10.577,10.002,12.658,15.119,0.1981,0.1773,0.1966,0.1859,0.233,0.2721,2743,2484,2614,2481,2772,2908,,,,,,,22.99,96.396,,,22.49,95.304,0.7391,0.7508,1906005009,22.95,0.7316,0.8311,FF9C4BF6C4C9,21.21,21.24,20.81,21.17,21.05,1747900800,0.7049,0.0756599999999992,,-1.01634,,64.8719391152612,64.0401413511112,1.79310057010208E-05
2025-05-22 10:07:11,41.12,96321.46,23.08,10.66,9.5814,10.662,10.032,12.663,15.111,0.1981,0.1779,0.1981,0.1864,0.233,0.2721,2743,2487,2621,2484,2772,2908,,,,,,,23.01,96.393,,,22.49,95.292,0.7396,0.7519,1906005009,22.97,0.7317,0.831,FF9C4BF6C4C9,21.22,21.25,20.82,21.18,21.06,1747901100,0.705,0.0715399999999988,,-1.02946,,65.0757822374157,64.0347622711115,1.79295275131989E-05
2025-05-22 10:12:11,41.08,96320.17,23.02,10.653,9.6029,10.738,10.082,12.662,15.116,0.198,0.1783,0.1995,0.1873,0.233,0.272,2743,2489,2628,2488,2772,2908,,,,,,,23.01,96.389,,,22.48,95.292,0.74,0.7533,1906005009,22.98,0.7318,0.831,FF9C4BF6C4C9,21.23,21.26,20.83,21.19,21.07,1747901400,0.705,0.0688299999999913,,-1.02817,,64.8972934834236,64.0293836346732,1.79280486260706E-05
2025-05-22 10:17:11,40.81,96320.48,23.09,10.66,9.6244,10.814,10.124,12.662,15.111,0.1981,0.1787,0.201,0.1882,0.2331,0.2721,2743,2491,2634,2492,2772,2908,,,,,,,23,96.386,,,22.48,95.177,0.7404,0.7545,1906005009,23,0.732,0.8311,FF9C4BF6C4C9,21.23,21.27,20.83,21.2,21.09,1747901700,0.7049,0.0655200000000065,,-1.14347999999998,,64.8025570228016,64.0240054420058,1.79265690396358E-05
2025-05-22 10:22:11,40.66,96319.25,23.13,10.675,9.6416,10.89,10.19,12.663,15.115,0.1983,0.1791,0.2023,0.1894,0.233,0.2723,2744,2493,2640,2498,2772,2908,,,,,,,23.01,96.385,,,22.49,94.817,0.7407,0.7558,1906005009,23.01,0.732,0.831,FF9C4BF6C4C9,21.24,21.28,20.84,21.21,21.1,1747902000,0.7046,0.0657500000000084,,-1.50225,,64.939492627232,64.0186276933193,1.79250887538945E-05
2025-05-22 10:27:11,40.8,96320.72,23.06,10.663,9.6564,10.95,10.217,12.676,15.117,0.1981,0.1794,0.2034,0.19,0.2333,0.2722,2743,2494,2645,2500,2773,2908,,,,,,,23.01,96.387,,,22.51,94.655,0.7409,0.7564,1906005009,23.03,0.7323,0.831,FF9C4BF6C4C9,21.25,21.29,20.85,21.22,21.11,1747902300,0.7042,0.0662800000000061,,-1.66571999999999,,64.7186917030888,64.0132503888234,1.79236077688468E-05
2025-05-22 10:32:11,40.6,96320.88,23.04,10.656,9.6664,11.005,10.257,12.685,15.11,0.198,0.1795,0.2043,0.1907,0.2335,0.2721,2742,2495,2649,2503,2774,2908,,,,,,,23.03,96.4,,,22.52,94.642,0.7411,0.7573,1906005009,23.04,0.7328,0.831,FF9C4BF6C4C9,21.26,21.3,20.85,21.23,21.12,1747902600,0.7041,0.0791200000000032,,-1.67888000000001,,65.0249527735547,64.0078735287279,1.79221260844927E-05
2025-05-22 10:37:11,40.45,96326.95,23.05,10.64,9.6614,11.047,10.302,12.698,15.107,0.1978,0.1795,0.2051,0.1915,0.2337,0.2719,2741,2495,2653,2507,2775,2908,,,,,,,23.03,96.398,,,22.52,94.635,0.7411,0.7582,1906005009,23.05,0.7335,0.831,FF9C4BF6C4C9,21.27,21.31,20.86,21.24,21.14,1747902900,0.7039,0.0710499999999996,,-1.69194999999999,,64.6612586921486,64.0024971132427,1.7920643700832E-05
2025-05-22 10:42:11,40.56,96327.89,22.94,10.632,9.6582,11.087,10.348,12.717,15.114,0.1975,0.1794,0.2058,0.1923,0.2339,0.2721,2740,2494,2656,2511,2776,2908,,,,,,,22.99,96.392,,,22.48,94.628,0.7409,0.759,1906005009,23.06,0.7343,0.831,FF9C4BF6C4C9,21.28,21.32,20.87,21.25,21.15,1747903200,0.7038,0.0641099999999995,,-1.69989,,65.0739212666123,63.9971211425774,1.7919160617865E-05
2025-05-22 10:47:11,40.63,96320.84,22.85,10.622,9.6458,11.113,10.386,12.735,15.112,0.1973,0.1791,0.2062,0.193,0.2342,0.2721,2739,2493,2658,2514,2777,2908,,,,,,,22.94,96.394,,,22.45,94.622,0.7406,0.7598,1906005009,23.06,0.7351,0.8311,FF9C4BF6C4C9,21.29,21.33,20.88,21.26,21.16,1747903500,0.7037,0.0731600000000157,,-1.69883999999999,,64.957349883342,63.9917456169419,1.79176768355914E-05
2025-05-22 10:52:11,40.74,96318.2,22.75,10.608,9.6246,11.121,10.416,12.75,15.112,0.1971,0.1788,0.2064,0.1936,0.2345,0.2721,2738,2491,2659,2517,2778,2908,,,,,,,22.89,96.391,,,22.4,94.62,0.74,0.7604,1906005009,23.05,0.7361,0.8312,FF9C4BF6C4C9,21.29,21.34,20.88,21.27,21.17,1747903800,0.7035,0.0728000000000151,,-1.69819999999999,,64.7560875670948,63.9863705365459,1.79161923540114E-05
2025-05-22 10:57:11,41.07,96323.15,22.59,10.6,9.6037,11.123,10.441,12.773,15.112,0.197,0.1783,0.2064,0.1941,0.2349,0.2721,2737,2489,2659,2519,2780,2908,,,,,,,22.82,96.394,,,22.35,94.624,0.7394,0.7608,1906005009,23.04,0.7372,0.8312,FF9C4BF6C4C9,21.3,21.35,20.89,21.28,21.19,1747904100,0.7034,0.0708500000000072,,-1.69915,,64.8151038528544,63.9809959015994,1.7914707173125E-05
2025-05-22 11:02:11,41.44,96332.59,22.4,10.591,9.5757,11.124,10.46,12.8,15.112,0.1968,0.1778,0.2064,0.1944,0.2353,0.2721,2737,2486,2659,2520,2781,2908,,,,,,,22.73,96.4,,,22.28,94.625,0.7387,0.7611,1906005009,23.01,0.7384,0.8313,FF9C4BF6C4C9,21.31,21.35,20.89,21.29,21.2,1747904400,0.7034,0.0674100000000095,,-1.70759,,64.9698439375675,63.975621712312,1.79132212929321E-05
2025-05-22 11:07:11,41.55,96333.64,22.28,10.587,9.5522,11.118,10.475,12.825,15.115,0.1967,0.1773,0.2063,0.1947,0.2358,0.2721,2736,2484,2659,2521,2783,2908,,,,,,,22.63,96.396,,,22.21,94.625,0.7381,0.7613,1906005009,22.98,0.7396,0.8313,FF9C4BF6C4C9,21.32,21.36,20.9,21.3,21.21,1747904700,0.7033,0.0623599999999982,,-1.70864,,64.5607182495565,63.9702479688936,1.79117347134327E-05
2025-05-22 11:12:11,41.66,96321.73,22.14,10.574,9.5219,11.108,10.48,12.853,15.109,0.1965,0.1767,0.2061,0.1948,0.2362,0.2721,2735,2481,2658,2522,2785,2908,,,,,,,22.54,96.397,,,22.16,94.627,0.7374,0.7614,1906005009,22.94,0.7408,0.8314,FF9C4BF6C4C9,21.33,21.37,20.9,21.31,21.22,1747905000,0.7032,0.0752700000000033,,-1.69473000000001,,64.9963734172839,63.9648746715539,1.79102474346269E-05
2025-05-22 11:17:11,41.65,96331.2,22.05,10.57,9.4972,11.102,10.484,12.882,15.103,0.1964,0.1763,0.2059,0.1949,0.2367,0.2721,2735,2478,2657,2522,2787,2908,,,,,,,22.49,96.399,,,22.08,94.629,0.7368,0.7614,1906005009,22.9,0.742,0.8315,FF9C4BF6C4C9,21.33,21.38,20.91,21.32,21.23,1747905300,0.7031,0.0678000000000054,,-1.70219999999999,,64.8812953860714,63.9595018205027,1.79087594565147E-05
2025-05-22 11:22:11,41.94,96335.68,21.93,10.562,9.4755,11.086,10.487,12.899,15.109,0.1963,0.1758,0.2057,0.1949,0.237,0.2721,2734,2476,2656,2522,2788,2908,,,,,,,22.39,96.4,,,22.02,94.64,0.7363,0.7614,1906005009,22.85,0.7432,0.8316,FF9C4BF6C4C9,21.34,21.38,20.91,21.33,21.24,1747905600,0.703,0.0643200000000093,,-1.69568,,64.7645099549178,63.9541294159499,1.79072707790959E-05
2025-05-22 11:27:11,41.99,96331.81,21.88,10.557,9.4505,11.07,10.484,12.918,15.111,0.1962,0.1753,0.2055,0.1948,0.2373,0.2721,2734,2474,2655,2522,2789,2908,,,,,,,22.31,96.407,,,21.97,94.648,0.7358,0.7614,1906005009,22.8,0.7443,0.8316,FF9C4BF6C4C9,21.34,21.39,20.92,21.33,21.24,1747905900,0.7029,0.0751899999999921,,-1.68381000000001,,64.9860540442517,63.9487574581052,1.79057814023707E-05
